instante,HS10_mean,HS20_mean,HS30_mean,HS30_min,HS40_mean,HS50_mean,HS60_mean,TS30_mean,dendrometro_mean,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_mean,HA_mean,radiacion_mean
2018-07-16 12:00:00,0.8469704664817805,0.8446271632686232,0.8379095632828452,0.8333344497607655,0.8000686884771281,0.8631313783155049,0.7808059006084987,28.0,38.790154150032,604.2,0.0,0.0,33.345,21.338333333333335,870.1666666666666
2018-07-16 13:00:00,0.8417944904119979,0.8355028423270587,0.8283269426159009,0.8250063694267515,0.7873129351679721,0.8614889490361205,0.7804960881019379,28.0,38.78037553078556,604.2,0.0,0.0,34.336666666666666,19.12333333333333,848.0
2018-07-16 14:00:00,0.8378288691132059,0.8315924863788416,0.8214207642039454,0.8192896661367249,0.7796253781948915,0.8602304924030788,0.7801103131887976,28.0,38.772336436354834,604.2,0.0,0.0,35.06333333333333,16.8,779.3333333333334
2018-07-16 15:00:00,0.8345959955155603,0.8286746153026026,0.8168339836389834,0.8151889937106919,0.7740180903467904,0.8592438389622248,0.7797818539575858,28.0,38.76299153735831,604.2,0.0,0.0,35.755,16.55,660.8166666666666
2018-07-16 16:00:00,0.8313577763811257,0.8253753916279271,0.8134125675359941,0.8121805732484076,0.7695799699102053,0.8584350296452287,0.7794056376707065,28.0,38.76,604.2,0.0,0.0,35.943333333333335,16.95,504.3333333333333
2018-07-16 17:00:00,0.8284273549694058,0.8227528430466244,0.8106434066613164,0.8097571656050955,0.7660731883027391,0.8576282423632909,0.7790941820992358,28.18991507430998,38.76,604.2,0.0,0.0,33.60166666666667,24.028333333333336,327.0333333333333
2018-07-16 18:00:00,0.8269058446093519,0.8207222150265646,0.8087501549182742,0.8080949044585988,0.7631252507898293,0.8569840027834497,0.778778025477707,28.2,38.76,604.2,0.0,0.0,32.598333333333336,25.951666666666668,161.3
2018-07-16 19:00:00,0.8250280554657842,0.819203283069806,0.8073277717155373,0.8068114649681528,0.7609131414012946,0.8562302211298078,0.7782504168277677,28.2,38.76,604.2,0.0,0.0,30.32166666666667,29.785,28.528333333333332
2018-07-16 20:00:00,0.8234364164609556,0.8185426493768038,0.8067426603073661,0.8066,0.7594207309907336,0.8555870265544675,0.7776122735907517,28.2,38.76,604.2,0.0,0.0,27.959999999999997,36.17,0.21666666666666665
2018-07-16 21:00:00,0.8218826495346331,0.8182819577779784,0.8064229695553552,0.8063,0.758621576433121,0.8548693336742512,0.7768738141985692,28.31809978768577,38.76302614435342,604.2,0.0,0.0,25.626666666666665,42.586666666666666,0.0
